       0    40.188128    -0.666811    -1.616384    -0.272280 
       1    40.318274    -0.549922     0.796568    -1.307871 
       2    40.184351    -0.659717     0.666475     0.921607 
       3    40.194626     1.519622    -0.001682     0.008867 
