      91   38.776097     1.551665    -0.061314     0.763768 
      92   40.001605     1.202106    -0.153452     0.611541 
      93   40.113385     1.429650    -0.079475     0.599929 
      94   38.103183     1.496353    -0.213006     0.571842 
      95   39.201633     1.431275    -0.539356     1.192847 
      96   38.604125     1.382081    -0.316915     0.513376 
      97   40.622906     1.285020    -0.194767     0.897675 
      98   39.051077     1.422755    -0.272826     0.395977 
      99   40.129757     1.407222     0.077816     0.642110 
     100   39.081134     1.449016    -0.418661     0.567106 
     101   38.582094     1.406541    -0.240026     0.907161 
     102   39.097776     1.426854    -0.223098     0.602967 
     103   39.346377     1.471079    -0.033258     0.321505 
     104   39.194461     1.296224    -0.235899     1.002781 
     105   41.042522     1.591478    -0.152187     0.729777 
     106   38.820620     1.279715    -0.187400     0.105943 
     107   38.346895     1.298476    -0.224673     0.724373 
     108   40.324893     1.374380    -0.017394     0.775308 
     109   38.275331     1.669921    -0.299651     0.615643 
     110   40.303728     1.559188    -0.177041     0.707465 
     111   39.131431     1.340365    -0.267326     0.969943 
     112   40.465758     1.249304    -0.135597     1.059340 
     113   39.718416     1.318635    -0.113214     1.009520 
     114   40.323724     1.173472     0.036272     0.726808 
     115   40.771861     1.338868     0.125369     0.534163 
     116   39.422527     1.492798    -0.004242     0.598308 
     117   40.348743     1.432434     0.067692     0.468931 
     118   40.085320     1.503904     0.116510     0.911480 
     119   37.941357     1.392750    -0.178914     0.574018 
     120   39.265343     1.436394     0.009899     1.190025 
     121   38.550080     1.390411    -0.047920     0.991565 
     122   39.897426     1.375314    -0.111954     0.776268 
     123   39.000462     1.416824    -0.331464     0.668129 
     124   38.993343     1.633512    -0.258873     0.520910 
     125   39.621601     1.597817    -0.142508     0.714245 
     126   40.520521     1.457376    -0.135351     0.502348 
     127   38.511557     1.385424    -0.273369     0.547480 
     128   38.534457     1.258234     0.167138     0.279765 
     129   41.352403     1.218317    -0.093064     0.755112 
     130   37.208377     1.358285    -0.325399     0.350957 
     131   39.497880     1.493013     0.068100     0.523219 
     132   40.306278     1.376568    -0.208522     0.576567 
     133   38.499904     1.300605    -0.351029     0.623574 
     134   39.940565     1.407599    -0.030803     0.559202 
     135   39.840990     1.303020    -0.117796     0.559951 
     136   37.734095     1.308885     0.097159     0.586087 
     137   39.353318     1.382449    -0.108946     0.305280 
     138   39.730059     1.402705    -0.138687     0.463256 
     139   39.893159     1.361489    -0.292066     0.650255 
     140   38.780791     1.547799     0.086725     1.214498 
     141   39.062766     1.462983    -0.021914     0.917350 
     142   38.048157     1.574800    -0.224764     0.600376 
     143   38.792963     1.402094    -0.222317     0.536515 
     144   39.450504     1.380011    -0.288614     0.771875 
     145   39.380810     1.443702    -0.246626     0.705969 
     146   38.264427     1.329515    -0.151830     0.483001 
     147   39.727149     1.504251    -0.298548     1.032789 
     148   39.260022     1.390468     0.120851     0.683052 
     149   39.290153     1.572187    -0.260812     0.154259 
     150   40.814619     1.392074     0.008348     0.307157 
     151   37.404389     1.384209    -0.400241     0.722664 
     152   39.720131     1.593739    -0.229166     0.727137 
     153   38.187487     1.402691    -0.231382     0.843942 
     154   39.605606     1.524883    -0.176139     0.285672 
     155   40.230088     1.580338    -0.464242     0.307504 
     156   39.203942     1.491114    -0.463766     0.700184 
     157   39.682754     1.660026    -0.452726     0.384338 
     158   39.823144     1.536199     0.007587     0.424286 
     159   38.399083     1.633657    -0.486648     0.726171 
     160   40.898260     1.513231    -0.301502     0.619783 
     161   40.166303     1.425370    -0.272785     0.233267 
     162   40.532946     1.704139    -0.346421     0.515128 
     163   38.431912     1.970758    -0.515167     0.945390 
     164   39.824415     1.631152    -0.335628     0.840311 
     165   39.072346     1.691275    -0.071848     0.377129 
     166   39.647683     1.742921    -0.282744     0.448460 
     167   39.367824     1.503309    -0.466797     0.323169 
     168   38.954249     1.715297    -0.312222     0.298433 
     169   39.366013     1.711321    -0.392895    -0.330864 
     170   39.759839     1.586105    -0.504411     1.000632 
     171   38.766217     1.534987    -0.174127     0.144566 
     172   38.858225     1.656449    -0.443320    -0.149117 
     173   39.606479     1.510350    -0.392442    -0.113366 
     174   38.949784     1.565868    -0.266857     0.358018 
     175   38.810086     1.528012    -0.047769     0.305074 
     176   39.943541     1.596249    -0.039296     0.384976 
     177   38.316294     1.625777    -0.052590     0.289501 
     178   40.423202     1.374345    -0.223456     0.562299 
     179   40.575083     1.388454    -0.020983     0.588812 
     180   38.393891     1.449365    -0.077679     0.597421 
     181   38.822712     1.357627     0.235702     0.389614 
     182   38.288217     1.492752    -0.427958     0.381919 
     183   40.149234     1.460989    -0.133624     1.013275 
     184   39.201213     1.409960    -0.053428     0.492013 
     185   38.511056     1.361501     0.028250     0.433135 
     186   39.359268     1.674555    -0.209740     0.649831 
     187   40.008389     1.603895    -0.232105     0.123420 
     188   39.193918     1.477386    -0.611267     1.128076 
     189   39.020943     1.551140    -0.451983     0.563524 
     190   40.794985     1.251558     0.105007     0.842574 
     191   40.026166     1.312259    -0.136982     0.659405 
     192   41.217815     1.165474    -0.118222     0.594583 
     193   39.356809     1.531618    -0.285165     0.567565 
     194   40.293142     1.365861    -0.114057     0.330541 
     195   38.884466     1.482455    -0.150942     0.530829 
     196   40.179008     1.366958     0.011782     0.862462 
     197   39.912700     1.440833    -0.157685     0.692663 
     198   39.635490     1.441326     0.037599     0.304495 
     199   39.170860     1.397464    -0.100722     0.902725 
     200   38.589731     1.444699    -0.110453     0.631956 
     201   40.203520     1.556330    -0.214581     0.942043 
     202   39.760951     1.356566    -0.266163     1.121793 
     203   39.334714     1.340867    -0.024852     0.838406 
     204   40.319320     1.211400    -0.178632     0.663432 
     205   39.874807     1.344879    -0.037737     0.418535 
     206   40.668590     1.308658    -0.028400     0.493979 
     207   40.562538     1.398170    -0.194782     1.043752 
     208   40.458498     1.159865     0.108158     1.300637 
     209   40.084633     1.288587     0.479009     0.627223 
     210   39.421412     1.251219     0.275443     0.564601 
     211   40.599189     1.482214     0.031989     0.032072 
     212   40.265917     1.386380     0.174685     0.535198 
     213   38.556272     1.419919    -0.253046     0.729771 
     214   40.126844     1.443860    -0.120585     0.692630 
     215   41.048017     1.403078    -0.072846     1.116101 
     216   40.141534     1.504305    -0.168687     0.561023 
     217   39.497816     1.592400    -0.095699     0.497957 
     218   40.410438     1.457366     0.086458     0.536485 
     219   38.048216     1.475769     0.057070     0.381786 
     220   39.781745     1.358255     0.029255     0.871394 
     221   39.683257     1.484812     0.094290     0.592477 
     222   40.157609     1.418207    -0.063192     0.947325 
     223   39.801217     1.465257     0.154830     0.903953 
     224   39.222700     1.397081     0.004347     0.713819 
     225   39.930762     1.442138     0.012958     0.703340 
     226   40.350846     1.228165     0.135326     0.780832 
     227   38.614031     1.508606    -0.003041     0.261523 
     228   39.648348     1.529880     0.241972     0.605703 
     229   40.041485     1.417197     0.223759     0.614001 
     230   39.993266     1.414283     0.201631     1.235851 
     231   39.367606     1.122381     0.268690     1.068622 
     232   38.647333     1.136117     0.059880     1.252318 
     233   39.681039     1.012590     0.454977     0.902958 
     234   39.887330     1.174120     0.471091     0.940174 
     235   39.071999     1.504497     0.114138     0.816015 
     236   40.583997     1.420039     0.131614     0.802398 
     237   40.309991     1.342728     0.336101     0.737740 
     238   39.812863     1.299557     0.162196     1.441949 
     239   40.481337     1.441671     0.080372     0.831544 
     240   40.219262     1.408464     0.224300     0.896741 
     241   41.672176     1.324683    -0.409784     0.966482 
     242   40.928302     1.273618    -0.127047     1.045219 
     243   40.585721     1.270906    -0.121250     0.946382 
     244   40.821144     1.194905    -0.344947     0.833857 
     245   40.061970     1.231604     0.060591     0.863892 
     246   39.716301     1.392323     0.138881     0.520864 
     247   39.362958     1.336094     0.287077     0.822274 
     248   39.949289     1.445458     0.006453     0.519807 
     249   40.877321     1.382026     0.095182     1.041509 
     250   40.835406     1.307097     0.079632     1.090833 
     251   39.491266     1.225505     0.278928     0.608280 
     252   40.485647     1.203880     0.265430     0.830371 
     253   41.326646     1.237708     0.310887     0.887461 
     254   42.046620     1.367961     0.044041     0.500896 
     255   41.567722     1.368717     0.351236     0.803465 
     256   38.912886     1.463013     0.203268     0.815546 
     257   38.877531     1.417792     0.460795     0.586055 
     258   40.495233     1.331763     0.324909     0.359219 
     259   40.554438     1.553382     0.303722     1.197822 
     260   40.593851     1.314513     0.024398     0.684246 
     261   40.549318     1.477599     0.066089     0.715311 
     262   40.285838     1.579926     0.000519     0.357792 
     263   39.478096     1.394852    -0.112206     0.779734 
     264   40.860399     1.466773    -0.075522     0.700284 
     265   39.939436     1.595643     0.050778     0.088454 
     266   40.786966     1.480974    -0.001021     0.930933 
     267   37.115291     1.574056    -0.051295     1.169820 
     268   40.147237     1.592792    -0.179707     0.866904 
     269   38.675329     1.470467    -0.142810     0.949581 
     270   41.405803     1.471160    -0.447870     1.627187 
     271   39.253695     1.446373    -0.178042     1.173940 
     272   38.163342     1.510443    -0.272339     0.952925 
     273   37.002308     1.390511    -0.353735     0.612638 
     274   39.815194     1.603230    -0.046870     0.475958 
     275   40.257039     1.669194    -0.025506     0.506468 
     276   39.270905     1.570946    -0.024520     0.651554 
     277   39.507808     1.584408    -0.211007     0.929277 
     278   38.350935     1.445122    -0.047382     0.732771 
     279   40.470152     1.615068    -0.149913     0.432355 
     280   41.741688     1.926306    -0.094006     0.626467 
     281   38.033496     1.486145     0.012236     0.144878 
     282   39.941892     1.686672    -0.060089     1.346910 
     283   39.331266     1.537196    -0.105722     0.984407 
     284   38.595528     1.462317    -0.197029     0.832847 
     285   38.538586     1.607320    -0.118748     0.495865 
     286   39.785900     1.557586    -0.301373     0.778636 
     287   39.731177     1.470601    -0.165215     0.816699 
     288   39.949036     1.526991    -0.487199     1.285834 
     289   38.572324     1.555532    -0.398113     0.699345 
     290   38.803756     1.546957    -0.387780     1.146317 
     291   41.004554     1.472376    -0.088788     0.662771 
     292   37.849414     1.432661    -0.146770     0.984981 
     293   39.530104     1.456149    -0.283449     0.988445 
     294   40.085976     1.426118    -0.060836     0.742225 
     295   41.794555     1.405547    -0.005541     0.770424 
     296   39.244218     1.507776    -0.083147     0.323341 
     297   39.763923     1.457791    -0.238727     0.864796 
     298   41.179564     1.526758    -0.353915     1.012824 
     299   41.070236     1.457803    -0.523206     1.478129 
     300   41.091788     1.357163    -0.316739     0.455603 
     301   39.879982     1.339551    -0.313659     0.595664 
     302   39.001725     1.348620    -0.116427     0.947546 
     303   39.930878     1.326254    -0.193027     1.118295 
     304   39.490616     1.265423    -0.249114     1.204970 
     305   39.050703     1.388405    -0.172522     1.336187 
     306   39.671764     1.442971    -0.410123     1.161832 
     307   41.161750     1.549173    -0.216066     0.757951 
     308   40.523565     1.339061    -0.311211     1.016139 
     309   40.503387     1.301100    -0.416961     1.291976 
     310   40.191451     1.535971    -0.359896     1.174781 
     311   39.995120     1.478560    -0.452140     0.618293 
     312   39.522760     1.245303    -0.223701     1.017212 
     313   38.173756     1.606579    -0.304502     1.298630 
     314   37.652779     1.577283    -0.807074     1.063385 
     315   38.726440     1.468403    -0.246269     0.672699 
     316   38.796263     1.485336    -0.473365     0.185447 
     317   39.480548     1.264627    -0.547344     1.028477 
     318   41.079916     1.490577    -0.125098     0.518358 
     319   39.707621     1.452316    -0.025368     0.476182 
     320   39.728706     1.435702    -0.501614     0.786982 
     321   38.522498     1.497883    -0.281656     0.949282 
     322   40.217078     1.299456    -0.186610     0.892711 
     323   40.240085     1.497519    -0.026772     0.552196 
     324   40.433931     1.376996    -0.001417     1.070978 
     325   38.689506     1.201302     0.217624     1.310416 
     326   40.523565     1.174539     0.225291     1.703205 
     327   39.783680     1.189216     0.134392     0.946223 
     328   40.666494     1.189610     0.311323     0.898809 
     329   38.849385     1.294944     0.225049     0.895412 
     330   39.689702     1.322114    -0.085160     1.192808 
     331   37.774818     1.187700    -0.213587     1.065427 
     332   39.941039     1.289484    -0.029651     0.836963 
     333   39.497657     1.440457     0.012102     0.846991 
     334   39.677279     1.397119     0.204047     0.881049 
     335   39.950855     1.352039     0.140177     0.896188 
     336   41.915496     1.397823     0.060916     1.072327 
     337   40.407111     1.413239    -0.020028     1.276046 
     338   40.350055     1.214898     0.098696     1.078336 
     339   39.421312     1.303618     0.105473     0.485876 
     340   40.239802     1.307887     0.116274     0.585849 
     341   40.512323     1.561675     0.113233     0.825142 
     342   41.092207     1.406639     0.031627     1.375183 
     343   40.578781     1.439164     0.091889     0.457671 
     344   38.798865     1.251823    -0.240489     0.843348 
     345   40.591346     1.368435     0.098659     0.939741 
     346   41.338905     1.353593     0.087725     1.202579 
     347   40.830083     1.592306    -0.064210     0.946841 
     348   39.096098     1.543311    -0.085926     0.331637 
     349   41.029860     1.468872     0.179510     0.759463 
     350   40.615343     1.412035     0.297420     1.110141 
     351   41.265250     1.528998     0.207855     0.962523 
     352   40.855247     1.459100     0.093683     1.293744 
     353   39.638753     1.384516     0.164707     1.255289 
     354   41.970857     1.353582    -0.004704     0.935362 
     355   41.077411     1.469293    -0.017272     0.811738 
     356   42.257147     1.447277    -0.118999     0.921440 
     357   41.463500     1.254291    -0.055887     0.598464 
     358   41.982890     1.592585    -0.379550     0.940534 
     359   41.201282     1.471725    -0.234520     1.092824 
     360   41.409468     1.412848    -0.196025     1.289308 
     361   40.844053     1.578612    -0.130445     0.710617 
     362   41.422078     1.397829    -0.234303     0.976216 
     363   41.575253     1.316128    -0.205953     1.317403 
     364   40.367541     1.505780    -0.153849     1.035156 
     365   42.777577     1.408929    -0.057919     0.940582 
     366   40.902901     1.519010    -0.002534     0.465997 
     367   41.241347     1.460477    -0.165134     1.085069 
     368   41.260869     1.474479    -0.300399     1.254869 
     369   42.082368     1.482770    -0.078380     0.877016 
     370   41.580820     1.386965    -0.329147     1.179305 
     371   41.545295     1.563755    -0.154013     0.665755 
     372   41.352635     1.560404    -0.277366     0.710650 
     373   40.271171     1.439041     0.003687     0.660050 
     374   40.966628     1.565270    -0.197123     0.649323 
     375   40.220308     1.506459    -0.022594     0.923196 
     376   41.781672     1.553843    -0.298558     0.451631 
     377   40.996447     1.487880    -0.302432     0.929424 
     378   41.152177     1.409154    -0.402141     0.991586 
     379   41.096992     1.373042    -0.445846     0.741596 
     380   40.379001     1.565718    -0.362162     0.549168 
     381   43.097394     1.631922    -0.368486     0.822734 
     382   41.143411     1.430112    -0.315573     0.905947 
     383   40.855738     1.331614    -0.261454     0.177248 
     384   40.316386     1.503147    -0.159589     0.808087 
     385   40.494282     1.491094    -0.215168     1.122010 
     386   40.002158     1.518327    -0.239789     0.917516 
     387   40.023944     1.387489    -0.158492     0.483843 
     388   39.312038     1.474981    -0.209434     0.362362 
     389   39.835799     1.472289    -0.131094     0.315846 
     390   39.075428     1.380456    -0.255540     1.065617 
     391   40.125317     1.340399    -0.337747     1.375242 
     392   39.921926     1.477575    -0.323353     0.615859 
     393   39.189279     1.442929    -0.328974     1.063867 
     394   39.296944     1.356435    -0.287921     0.819021 
     395   40.017503     1.419957    -0.214056     0.582104 
     396   39.257091     1.560928    -0.379068     0.353800 
     397   40.580049     1.401601    -0.238426     0.900606 
     398   39.861454     1.379083    -0.296340     0.719559 
     399   38.983419     1.384361    -0.250450     0.805939 
     400   38.883571     1.418312    -0.224555     0.256847 
     401   39.918132     1.500694    -0.365610     1.004070 
     402   41.635876     1.551737    -0.360831     0.908545 
     403   41.585908     1.475302    -0.501420     0.978612 
     404   40.540201     1.476053    -0.685788     1.367518 
     405   40.076693     1.347123    -0.501981     1.300422 
     406   41.512396     1.216074    -0.459003     0.570773 
     407   43.617952     1.500714    -0.554888     1.289950 
     408   39.867687     1.366071    -0.622190     0.979033 
     409   37.249852     1.267570    -0.404378     0.905885 
     410   39.263614     1.405237    -0.444954     0.214103 
     411   38.793889     1.242599    -0.432787     0.778629 
     412   40.489118     1.231365    -0.131057     0.859454 
     413   40.818085     1.452210    -0.297148     0.502249 
     414   40.310561     1.489684    -0.083626     0.479933 
     415   41.869139     1.489850    -0.224909     0.587455 
     416   42.372443     1.469380    -0.390576     0.985735 
     417   43.193622     1.406809    -0.281997     1.096352 
     418   39.499671     1.399513    -0.106682     0.965664 
     419   41.633100     1.367872    -0.434992     1.190929 
     420   39.867961     1.420389    -0.545047     1.070420 
     421   40.354196     1.411875    -0.404097     1.025075 
     422   40.548450     1.367663    -0.207399     1.095487 
     423   40.455996     1.488593    -0.206362     0.978354 
     424   40.707725     1.430825    -0.148224     0.544438 
     425   40.751913     1.387704    -0.387094     0.807305 
     426   41.146259     1.362959    -0.440593     0.791076 
     427   40.704369     1.470500    -0.137779     1.115303 
     428   41.972980     1.312874    -0.004452     0.906110 
     429   40.189085     1.469197     0.014902     0.354061 
     430   40.132339     1.389871    -0.117549     1.025852 
     431   39.424413     1.402826    -0.253293     0.522423 
     432   40.475468     1.545722    -0.376879     0.793330 
     433   39.442960     1.428288    -0.100774     0.846500 
     434   38.563230     1.276615    -0.019020     0.837180 
     435   40.504809     1.289973    -0.297464     1.005700 
     436   39.920653     1.537108    -0.274244     0.952671 
     437   39.472671     1.309349    -0.200964     0.909773 
     438   40.347647     1.298459     0.021165     1.168900 
     439   39.716189     1.209456    -0.156146     1.224188 
     440   40.726780     1.261320    -0.042057     1.152008 
     441   39.576501     1.402401    -0.217180     1.251465 
     442   39.938757     1.521957    -0.285768     0.980459 
     443   41.914212     1.416575    -0.214713     0.740229 
     444   40.889256     1.446524    -0.470058     0.602493 
     445   41.080363     1.409048    -0.245046     0.926816 
     446   41.307271     1.578961    -0.173861     0.531593 
     447   40.046180     1.286622    -0.356087     0.978032 
     448   39.514111     1.466418    -0.023981     0.774631 
     449   39.450823     1.386330    -0.135940     0.730424 
     450   40.804260     1.419976    -0.094902     1.045058 
     451   40.784347     1.430203    -0.198081     0.907103 
     452   39.380123     1.621230    -0.619929     0.402400 
     453   38.859811     1.702330    -0.227362     0.850556 
     454   39.105300     1.423921    -0.429151     0.913751 
     455   40.195641     1.516813    -0.548472     0.926278 
     456   38.855485     1.293898    -0.310771     0.656488 
     457   39.975008     1.535150    -0.254827     0.391013 
     458   40.049481     1.521697    -0.555035     1.082650 
     459   40.645326     1.419765     0.090615     0.772713 
     460   39.382921     1.386503    -0.143176     0.779954 
     461   39.412617     1.346457    -0.172848     0.877557 
     462   39.452847     1.390371    -0.122925     1.039040 
     463   41.210270     1.398598    -0.378195     0.962260 
     464   40.099625     1.388597    -0.604730     1.111381 
     465   41.309370     1.495166    -0.309757     0.895260 
     466   38.677760     1.267478    -0.066810     0.867233 
     467   39.434768     1.427937    -0.166139     0.640932 
     468   39.992426     1.260608    -0.161147     1.035389 
     469   39.970996     1.585912    -0.130508     1.098585 
     470   40.046660     1.420387    -0.038818     1.218884 
     471   40.132710     1.508882    -0.252056     0.745553 
     472   39.881580     1.622994     0.009600     0.526219 
     473   39.124200     1.841434    -0.205627     0.624458 
     474   39.128313     1.579841    -0.102421     0.826439 
     475   39.195450     1.524156    -0.086861     0.841647 
     476   39.791418     1.498137    -0.112908     0.686806 
     477   39.689699     1.463529    -0.297624     0.998425 
     478   39.849802     1.687489    -0.340012     0.924629 
     479   39.978668     1.579865    -0.378030     0.871134 
     480   40.723148     1.853033    -0.355123     0.903315 
     481   40.621586     1.910562    -0.125449     1.111653 
     482   41.048642     1.662652    -0.067235     0.988007 
     483   39.101171     1.569792    -0.337955     1.200934 
     484   40.013853     1.359631    -0.065956     1.130529 
     485   39.384916     1.450431    -0.201320     0.870465 
     486   42.401965     1.517192    -0.185275     1.149299 
     487   40.563854     1.422723    -0.295883     0.781214 
     488   40.053791     1.660096    -0.240338     1.425245 
     489   41.693236     1.649590    -0.228992     1.361656 
     490   41.182768     1.488293    -0.251211     0.970745 
     491   40.261902     1.448236    -0.372954     1.368806 
     492   41.040039     1.332600    -0.307274     1.475939 
     493   40.824608     1.498476    -0.278877     1.340151 
     494   41.001228     1.490945    -0.503240     1.241114 
     495   41.606722     1.559393    -0.115015     0.617492 
     496   40.328924     1.391013     0.076593     0.842341 
     497   40.249695     1.564635    -0.165987     1.334063 
     498   40.400993     1.457710    -0.138555     1.252146 
     499   42.097939     1.695759    -0.245017     1.142343 
     500   40.719904     1.590120    -0.135392     0.537088 
     501   41.280002     1.450828    -0.020021     1.170051 
     502   41.073283     1.503465    -0.018912     1.012411 
     503   40.856269     1.522695     0.015328     0.934342 
     504   41.041915     1.503395    -0.093700     1.247343 
     505   40.017911     1.423554    -0.279342     1.196313 
     506   41.886179     1.540265    -0.026205     1.488513 
     507   40.013556     1.462713    -0.119521     1.309563 
     508   41.422137     1.391309    -0.170758     1.358388 
     509   41.546146     1.392618     0.157398     1.117279 
     510   40.523333     1.436887     0.138384     1.274777 
     511   41.785051     1.396675     0.303356     1.462151 
     512   40.301556     1.399912     0.100371     1.151503 
     513   40.516754     1.463023    -0.054478     1.014825 
     514   41.921094     1.377834     0.302808     1.034395 
     515   40.221065     1.457526     0.027522     1.691410 
     516   39.757235     1.359623    -0.017267     0.933167 
     517   41.144084     1.403139    -0.038725     0.472703 
     518   40.394777     1.296725    -0.110074     0.551949 
     519   40.613357     1.339912     0.007452     1.121771 
     520   40.620986     1.210669    -0.051106     0.660020 
     521   40.237133     1.420049    -0.074450     0.536778 
     522   41.140464     1.437911    -0.093379     0.709275 
     523   40.474782     1.495548     0.223017     0.658691 
     524   41.778038     1.321304     0.005101     0.306862 
     525   42.745853     1.595152    -0.025008     0.987996 
     526   41.105000     1.608803    -0.022174     0.621998 
     527   40.138971     1.548090    -0.113784     1.060346 
     528   40.733949     1.635504    -0.090398     1.044786 
     529   40.907370     1.583885    -0.258876     0.921954 
     530   42.051190     1.557586    -0.122439     0.930924 
     531   41.190956     1.534275     0.013658     1.209541 
     532   41.640406     1.455352    -0.186332     1.159820 
     533   41.231592     1.442939     0.153880     1.544810 
     534   41.293732     1.389445     0.012015     1.352640 
     535   42.642037     1.619864    -0.097131     1.283556 
     536   42.262740     1.604443     0.013888     1.272736 
     537   41.575285     1.428845     0.100955     1.362438 
     538   41.524530     1.481502    -0.061372     1.263426 
     539   40.222622     1.339963     0.047478     0.751776 
     540   38.679644     1.357814    -0.259137     1.298370 
     541   41.944477     1.444365    -0.205584     0.981200 
     542   40.680025     1.584532    -0.211876     0.904134 
     543   41.452017     1.495027    -0.219027     0.820292 
     544   41.196898     1.242802     0.059036     1.425658 
     545   41.588312     1.305850     0.128239     1.217643 
     546   41.469963     1.389620    -0.061777     1.371240 
     547   41.715320     1.425701    -0.106663     0.916338 
     548   41.611506     1.449026    -0.199315     1.387791 
     549   41.439074     1.370946    -0.097047     1.674180 
     550   41.782514     1.562000    -0.056867     1.538644 
     551   41.405837     1.397059     0.131519     1.197489 
     552   41.293143     1.521299    -0.039391     1.200105 
     553   39.458200     1.479064     0.034052     1.490246 
     554   40.293757     1.392906     0.018771     1.257621 
     555   40.106614     1.555632     0.126901     1.389353 
     556   41.230906     1.572287    -0.103574     1.456210 
     557   41.886518     1.383042    -0.060522     1.195067 
     558   41.712167     1.474383     0.077863     1.299779 
     559   40.348654     1.555826    -0.070452     1.144718 
     560   41.004837     1.340039    -0.166656     1.223472 
     561   40.683268     1.457190    -0.254661     0.912941 
     562   40.458608     1.330298    -0.178911     1.406122 
     563   41.246719     1.422312    -0.178073     1.223427 
     564   40.316199     1.427008    -0.093482     1.295622 
